speech/Andrew_Walton_-_21_-_Creationism_2.wav
1119,109252885,125301,0,2778,1022
1432,84387510,38775529,0,2769,1022
3749,74060196,175,8,2777,1022
380,78473188,15569565,0,2768,1022
2440,109117381,99700225,0,2768,1022
2537,127776141,890066,0,2768,1022
246,81538562,22231225,0,2769,1022
823,79311775,2022123,0,2768,1022
1669,98483244,8412820,0,2768,1022
3187,77824038,1453330,0,2769,1022
1276,78908378,2926909,0,2770,1022
1727,95217295,27447121,0,2768,1022
1161,93298051,40258378,0,2768,1022
1433,76968468,10588455,0,2768,1022
1459,96544643,4690399,0,2768,1022
3071,99813989,1298963,0,2768,1022
702,92722282,24634,0,2770,1022
1804,80335301,72085032,0,2768,1022
2639,85021726,15104410,0,2768,1022
3686,76390430,3101121,0,2769,1022
2838,75893294,691,1,2769,1022
1893,103920486,27018003,0,2768,1022
1356,102869891,1111,6,2777,1022
3542,127059863,8349,0,2775,1022
1289,95538858,175222,0,2771,1022
2333,96051230,452034,0,2768,1022
1498,78282380,13100053,0,2768,1022
2216,76804111,1879821,0,2768,1022
2297,76686749,358715,0,2771,1022
653,95342272,5618667,0,2768,1022
2899,82056611,84805681,0,2768,1022
2358,83267839,351413,0,2769,1022
1846,77258242,300294241,0,2768,1022
1949,75184458,26399,0,2768,1022
2001,72891616,120,18,2815,1022
903,73499620,76050,0,2769,1022
1742,106854082,342733,0,2768,1022
3083,81078119,40696265,0,2768,1022
2822,78532128,7957216,0,2768,1022
2818,75506985,740323,0,2769,1022
3088,83752616,7925405,0,2769,1022
3233,77029223,73477803,0,2768,1022
3099,74338616,18292729,0,2768,1022
1599,80844375,201611601,0,2768,1022
1511,77632167,18739442,0,2768,1022
3104,75251515,61638201,0,2768,1022
3486,97059524,302727,0,2769,1022
3715,85033169,14861025,0,2768,1022
1269,88396909,822649,0,2768,1022
3044,94577353,1156,4,2784,1022
2881,97711921,227,15,2810,1022
3096,77858900,154217,0,2768,1022
1383,96908230,77668969,0,2768,1022
667,74518217,3868183,0,2768,1022
3446,74558290,72900,1,2769,1022
628,73522613,2345,3,2775,1022
2729,74933251,1210,2,2769,1022
2486,113781267,4818025,0,2768,1022
425,86048008,14865487,0,2768,1022
2614,76653248,84033889,0,2768,1022
1034,74060700,9322562,0,2771,1022
1184,78040789,185,7,2838,1022
2775,78406445,1074437,0,2768,1022
3391,73595521,6235,1,2783,1022
3572,75175004,998634,0,2768,1022
260,76088645,129157,0,2768,1022
1069,73576744,167,8,2773,1022
1451,75321867,19316025,0,2768,1022
2929,74536527,46225,0,2769,1022
1638,75382782,20593444,0,2768,1022
1125,84187691,975,0,2770,1022
637,73333844,12329,0,2769,1022
2597,73864442,34070569,0,2768,1022
305,74017969,2245906,0,2768,1022
1351,73663275,243951,0,2769,1022
3456,73776462,113789,0,2768,1022
2761,74666940,10291267,0,2768,1022
3299,73663333,18225,0,2772,1022
690,75364879,8000009,0,2768,1022
1905,73984418,2992,0,2768,1022
3141,72972395,9656,0,2769,1022
227,74339586,1010762,0,2768,1022
414,74179028,70259,0,2770,1022
1959,75145177,2174987,0,2768,1022
3345,73616747,4692,1,2781,1022
2066,76661310,157051024,0,2768,1022
1697,74088667,6335,0,2774,1022
1086,74540395,7914653,0,2769,1022
459,73710331,8192,0,2769,1022
2564,74820710,6230450,0,2768,1022
2041,75604243,12330578,0,2768,1022
2431,75533629,12231943,0,2768,1022
2052,75316480,11475295,0,2768,1022
1870,73382085,22201,0,2773,1022
2534,76594117,7309180,0,2768,1022
2545,75163869,6868909,0,2768,1022
2340,76038363,60911905,0,2768,1022
410,75601117,97200,0,2768,1022
1332,94933899,3105163,0,2769,1022
1912,73458263,7938,0,2775,1022
2877,80915538,1749,2,2786,1022
2373,76304771,5387367,0,2768,1022
1626,75442934,377921,0,2768,1022
1591,83975997,1248200,0,2768,1022
656,193695776,257851,1,2768,1022
2314,76368411,137710225,0,2768,1022
829,102074569,1339427,0,2772,1022
1587,76689637,43428100,0,2768,1022
1944,75785394,7074234,0,2769,1022
1274,76157750,82951531,0,2768,1022
143,74199117,6617,0,2769,1022
1282,74411357,187272,0,2769,1022
2722,74773009,9296401,0,2768,1022
1650,74810734,142826401,0,2768,1022
2946,73296672,26,61,2791,1022
2897,73810632,613327,0,2768,1022
1181,88692174,61,30,2798,1022
1610,96647202,10261,0,2769,1022
2985,103366631,3249,0,2779,1022
2285,107492987,22280633,0,2768,1022
84,75422574,12165995,0,2769,1022
549,98084071,3566339,0,2768,1022
3019,90018384,1436574,0,2768,1022
146,73757832,31793,0,2768,1022
3482,74704717,390,4,2778,1022
261,74806501,6271859,0,2769,1022
1770,107827656,11801,0,2772,1022
2594,94114671,36481,0,2769,1022
2923,80584447,2337,2,2774,1022
1519,80685793,70871,0,2768,1022
3342,75006862,33002,0,2774,1022
93,75424705,33028009,0,2768,1022
139,72865357,1595,4,2797,1022
2518,75297342,10360352,0,2768,1022
2319,74738470,516467,0,2768,1022
1639,75160082,27164944,0,2768,1022
495,99848994,7741162,0,2768,1022
1974,75541659,134583201,0,2768,1022
1964,74040361,11447,0,2775,1022
3150,73905632,3863,2,2788,1022
705,77536176,6250,0,2768,1022
213,225860702,1461721,0,2769,1022
378,82008127,1138381,0,2768,1022
563,84801918,1153,3,2773,1022
2454,106070821,46699,0,2770,1022
1256,78608800,15312578,0,2768,1022
3352,97204972,10443,1,2778,1022
1444,74460899,88572,0,2769,1022
3085,92318821,11262208,0,2768,1022
3557,73520513,965,9,2793,1022
2663,74598084,9826537,1,2769,1022
2219,74341925,9071,0,2772,1022
619,75885307,3348515,0,2768,1022
962,74598224,11290,0,2769,1022
3489,74813617,8158927,0,2768,1022
2270,97754782,592168,0,2770,1022
1244,74863972,2400813,0,2768,1022
1774,73614788,17088,0,2768,1022
1486,74346926,1531057,0,2768,1022
114,73344915,1243,3,2778,1022
2089,73690578,797449,0,2772,1022
3595,75727425,2549753,0,2768,1022
556,75250354,245642929,0,2768,1022
2142,74794593,2896804,0,2768,1022
1845,75168869,84365427,0,2768,1022
469,74817648,1628176,0,2768,1022
3369,74408282,1977419,0,2769,1022
3405,75631499,7074449,0,2768,1022
853,74987983,11638011,0,2768,1022
1956,74618957,7227602,0,2768,1022
2613,76968339,12029411,0,2768,1022
574,74050522,3136,0,2770,1022
2244,73598366,17014,0,2770,1022
17,74160180,4324091,0,2771,1022
2625,74999875,4107929,0,2768,1022
1258,74631614,2203223,0,2768,1022
2971,77461604,51406418,0,2768,1022
3517,74730736,1251043,0,2768,1022
907,74240856,13872,0,2770,1022
1471,74592802,217019,0,2770,1022
868,74731147,2000252,0,2768,1022
791,74424841,4043292,0,2768,1022
1331,73735106,1604440,0,2768,1022
3033,73869696,67496,0,2769,1022
3316,104857686,620162,0,2768,1022
3593,78376421,4036943,0,2768,1022
1213,75087579,8790265,0,2768,1022
804,74824578,77862976,0,2768,1022
191,74792174,815761,0,2768,1022
2924,74746282,313681,1,2771,1022
1285,74312548,487379,0,2770,1022
2689,73764834,84197,0,2770,1022
1441,74585561,18378369,0,2770,1022
1506,75234406,6492728,0,2768,1022
1738,75438655,71353204,0,2768,1022
2675,75754913,36653922,0,2768,1022
3059,77359695,49958733,0,2768,1022
1388,73870495,811920,0,2770,1022
2787,74681546,2919597,0,2768,1022
3063,74534842,1920515,0,2768,1022
450,74940654,30450107,0,2768,1022
921,76225950,124359114,0,2768,1022
3249,77024400,22353393,0,2768,1022
1661,74191700,14355,0,2771,1022
834,74888031,19768467,0,2768,1022
3655,73967895,729,2,2770,1022
795,74949442,51445971,0,2768,1022
416,74371589,84100,0,2769,1022
396,95883321,1070541,0,2769,1022
1570,74553113,650819,0,2769,1022
2642,75225091,871799,0,2768,1022
244,74621146,7806315,0,2768,1022
3406,75094801,2408704,0,2768,1022
3054,74779196,139972561,0,2768,1022
2678,75719105,106391846,0,2768,1022
1489,73788769,16501,0,2770,1022
2656,74775414,995645,0,2769,1022
3094,73455662,1421,2,2772,1022
2930,72277917,44226,0,2769,1022
2165,74802399,30891364,0,2768,1022
1171,88607274,6355891,0,2768,1022
1609,73660214,13456,0,2770,1022
3415,75735034,653211364,0,2768,1022
2833,74918549,72565,0,2772,1022
205,75264062,27744277,0,2768,1022
895,88250571,23213096,0,2768,1022
24,87614971,3117217,0,2769,1022
840,74153418,1870473,0,2768,1022
2605,74088904,3042748,0,2768,1022
2276,76722358,2332445,0,2768,1022
1666,79017783,9455625,0,2768,1022
3246,82925311,329749281,0,2768,1022
3324,75299170,18238051,0,2768,1022
1713,75425397,53643068,0,2768,1022
1232,74447557,29560969,0,2768,1022
1483,74591363,40627876,0,2768,1022
3222,78335150,1189927,0,2768,1022
2589,109049528,7731038,0,2769,1022
2161,107005417,38611585,0,2768,1022
1535,75397895,1143743,0,2769,1022
3031,74525004,7469,0,2769,1022
918,74846718,79655625,0,2768,1022
616,73081284,13841,2,2775,1022
2640,74079627,45513075,0,2768,1022
2978,75491319,1705359,0,2768,1022
56,107523008,1135,2,2773,1022
2901,76159760,20052484,0,2768,1022
3012,74143767,286694,0,2768,1022
3670,75329798,502323,0,2768,1022
1775,75004309,12844,0,2769,1022
1045,75466608,972160,0,2768,1022
2265,76477417,18136051,0,2768,1022
2370,74724016,320258,0,2768,1022
2359,76388574,7054965,0,2768,1022
2600,83330785,4194304,0,2770,1022
